UPC,52WeekGrowth
23209200000,0.027375
23209300000,0.002922
23209400000,0.003359
23209500000,0.009071
23209600000,0.000227
23209800000,-0.009767
23209900000,-0.005087
23210000000,0.009076
23210100000,-0.015790
23210200000,-0.000706
23210300000,-0.001324
23210900000,-0.060480
23211000000,-0.001678
23211200000,0.006052
23211400000,0.001600
23211600000,0.007071
23211700000,-0.015497
23211900000,-0.031227
23212000000,-0.031256
23212100000,0.018550
23212500000,-0.007209
23212800000,-0.006462
23212900000,-0.006507
23213000000,0.054852
23213100000,0.044563
23213300000,-0.006770
23213500000,-0.007052
23214100000,-0.002791
23214200000,-0.083536
23214300000,-0.001261
23214500000,0.050701
23214700000,-0.003989
23214900000,-0.031493
23215000000,0.000361
23215100000,-0.007169
23215200000,-0.003732
23215300000,-0.012489
23215400000,-0.002901
23215600000,-0.000180
23215700000,0.000000
23215800000,-0.018914
23215900000,-0.003206
23216100000,0.004365
23216200000,-0.257143
23216500000,-0.001713
23216600000,0.009122
23216800000,-0.001857
23217000000,-0.005817
23217800000,-0.001215
23217900000,0.000171
23218100000,0.005351
23218300000,0.000169
23218500000,0.002078
23218600000,0.006899
23218700000,-0.010085
23218800000,-0.038154
23218900000,-0.000947
23219100000,-0.041269
23219800000,0.007693
23220000000,0.007810
23220100000,0.002966
23220300000,-0.045562
23220500000,-0.004289
23220600000,-0.006403
23220800000,0.000531
23221200000,-0.001879
23221300000,0.000752
23221500000,0.022767
23221600000,0.014078
23221700000,-0.004101
23221800000,0.306675
23222000000,-0.000248
23222100000,0.000545
23222200000,0.017374
23222300000,0.020034
23222400000,0.068803
23222700000,-0.000720
23222800000,0.002791
23223000000,-0.027273
23223200000,0.057017
23223500000,0.015807
23223600000,-4.276596
23223800000,-2.700000
23223900000,0.062591
23224000000,-0.000245
23224100000,0.002092
23224200000,0.103604
23224300000,0.027696
23224600000,-0.087463
23224700000,0.000759
23224900000,0.000554
23225100000,0.002001
23225200000,-0.011242
23225300000,0.000000
23225500000,-0.018412
23225600000,-0.007024
23226100000,0.000000
23226500000,0.002305
23226600000,0.003845
23226800000,-0.000868
23227400000,0.000893
23227700000,-0.001308
23227900000,-0.000341
23228600000,-0.735624
23228800000,0.218213
23229100000,-0.004667
23229300000,-0.003699
23229700000,-0.019921
23229800000,0.000667
23230100000,0.001119
23230200000,-0.005408
23230300000,0.014727
23230700000,-0.029350
23230800000,0.000000
23230900000,0.005231
23231100000,-3.662162
23270600000,-0.002161
23289600000,-0.000207
23289800000,0.000212
23289900000,0.000341
23292400000,-0.035818
23297300000,0.006908
23297600000,0.091324
23298000000,-0.000356
23298100000,-0.003945
23298200000,0.001533
23298300000,0.001260
23298800000,0.007836
23298900000,0.000180
23299200000,0.005092
23330100000,0.004455
23330400000,-0.000908
23330500000,-0.000873
23331100000,-0.000741
23331700000,-0.000746
23331800000,-0.001768
23332000000,-0.010034
23332100000,-0.017360
23332600000,0.001151
23332800000,-0.001390
23333000000,-0.005622
23333200000,0.001812
23333400000,-0.005771
23333600000,-0.000854
23334000000,-0.023121
23334200000,-0.000277
23334400000,0.001226
23334800000,-0.001253
23334900000,0.002992
23335000000,0.002568
23335100000,0.001755
23335300000,-0.001065
23335500000,0.004538
23335700000,0.010326
23335900000,-0.006576
23336100000,0.000075
23336200000,0.026350
23336600000,0.001020
23336700000,-0.006834
23336800000,0.000492
23336900000,-0.093632
23337000000,-0.002074
23337100000,0.132859
23337300000,-0.021030
23337400000,0.001892
23337700000,0.000370
23337900000,0.015885
23338000000,0.000319
23339100000,-0.001544
23339300000,0.003900
23339400000,-0.007846
23339800000,-0.008212
23339900000,-0.002247
23340000000,-0.052868
23340100000,-0.008667
23340300000,-0.001012
23340400000,0.797404
23340500000,0.001045
23340600000,-0.001303
23340900000,-0.023000
23341000000,0.006257
23341100000,0.005106
23341200000,-0.000231
23341400000,0.000187
23341500000,-0.013020
23341800000,-0.002025
23342000000,-0.001580
23342200000,0.001835
23342300000,0.014286
23342500000,0.001926
23343100000,0.135083
23343200000,0.020114
23343300000,0.004471
23343400000,0.000029
23343600000,0.003868
23344100000,0.000000
23344200000,0.001297
23344300000,0.000067
23344400000,0.000163
23344700000,0.771429
23346300000,0.030455
23346500000,-0.055624
23346600000,0.005468
23346700000,0.001682
23346800000,0.004022
23347000000,-0.000400
23347200000,0.619048
23347400000,-0.003435
23347600000,-0.008748
23347800000,0.000507
23347900000,0.065415
23348100000,0.057692
23348900000,0.000735
23349100000,-0.001537
23349200000,-0.000071
23349300000,0.000521
23349400000,-0.002938
23349500000,-0.005618
23350900000,-0.001935
23351000000,-0.001290
23351100000,-0.000633
23351200000,0.001720
23351300000,0.007000
23351400000,0.001569
23351900000,-0.006780
23352000000,-0.000183
23352100000,-0.000563
23352200000,-0.000448
23352400000,-0.000203
23352500000,-0.013128
23352600000,-0.006869
23352700000,-0.010288
23352800000,-0.005905
23352900000,-0.003311
23353000000,-0.000223
23353100000,-0.000838
23353200000,0.000961
23353300000,0.000410
23353400000,-0.003152
23353600000,-0.017810
23353700000,-0.025257
23353800000,0.033058
23353900000,-0.000461
23354000000,-0.000813
23354200000,0.141791
23354600000,0.000522
23354700000,0.000000
23355000000,-0.001106
23355500000,-0.000733
23355800000,-0.003184
23356000000,0.000000
23356200000,-0.001183
23356300000,0.000893
23356400000,0.004367
23356500000,-0.000811
23356600000,-0.001279
23356800000,-0.019990
23357200000,-0.002103
23357300000,0.002497
23357400000,0.001104
23358100000,0.011162
23358300000,0.002045
23358400000,0.008157
23358500000,0.004590
23359500000,-0.079253
23360400000,0.000870
23360500000,0.000698
23360600000,0.017414
23360700000,-0.057143
23360800000,0.006250
23360900000,0.003924
23361000000,0.003073
23361100000,0.006533
23361200000,0.000197
23361300000,0.000346
23361400000,-0.000689
23361500000,-0.001920
23361600000,0.001100
23362300000,0.097758
23363400000,-0.030680
23363600000,-0.025406
23363800000,-0.014265
23364000000,-0.052842
23364100000,-0.041284
23364200000,0.038919
23364300000,0.001383
23364400000,-0.013590
23364600000,-0.294158
23401100000,-0.004336
23401200000,0.003122
23402000000,0.035816
23402100000,-0.002827
23402300000,-0.022617
23402400000,-0.016309
23402500000,-0.005385
23402900000,0.002104
23403000000,-0.004883
23403100000,0.000223
23403300000,-0.001909
23403400000,0.400000
23403500000,-0.003354
23403600000,0.002407
23403700000,-0.008033
23403900000,-0.001685
23404000000,-0.000802
23404200000,-0.002453
23404300000,-0.003535
23404400000,-0.025636
23404500000,-0.001434
23404600000,-0.000672
23420000000,-0.000582
23420100000,-0.000587
23420400000,-0.001314
23430200000,0.000436
23430400000,0.005044
23430500000,0.000760
23430600000,0.003722
23430700000,0.000423
23430800000,0.002094
23430900000,0.000417
23431000000,0.001504
23431100000,0.000332
23431600000,0.002746
23431700000,0.002118
23431800000,0.002598
23432000000,-0.001969
23432200000,0.012498
23432300000,-0.002388
23432400000,0.003982
23432800000,0.005706
23432900000,-0.002361
23433200000,-0.000695
23433400000,0.007586
23433500000,-0.029116
23433700000,-0.001531
23433800000,-0.000955
23434600000,0.010781
23434800000,0.000117
23450100000,0.006401
23450200000,-0.000320
23450300000,0.005613
23480100000,-0.001151
23480600000,-0.005198
23480800000,-0.007009
23481300000,0.000338
23555200000,0.000301
23555600000,0.000731
23555800000,0.002503
23556200000,-0.003329
23556800000,0.001266
23556900000,-0.003839
23557300000,-0.000384
23557400000,-0.000678
23560100000,0.003518
23560200000,0.000050
23561200000,0.000000
23564400000,-0.005962
23564500000,0.002160
23570200000,0.000926
23571400000,-0.002478
23571500000,0.000062
23571600000,0.002778
23571700000,0.012332
23571800000,0.000130
23573500000,-0.008534
23573800000,0.004311
23573900000,0.006556
23574000000,-0.011017
23574100000,-0.007350
23578200000,-0.001651
23579100000,-0.003610
23579300000,0.000864
23579500000,-0.002389
23579700000,-0.002048
23579900000,-0.005401
23580000000,-0.006689
23580100000,0.006392
23580200000,-0.003097
23580300000,-0.004380
23580400000,-0.002169
23580500000,-0.001242
23580600000,0.000882
23580700000,-0.000767
23580800000,0.000201
23580900000,-0.000335
23581000000,0.000000
23581100000,0.000000
23581200000,-0.010202
23581300000,0.000000
23581400000,-0.001687
23583400000,-0.007127
23583500000,-0.008845
23583600000,-0.006938
23583700000,-0.013421
23583800000,-0.002942
23585900000,-0.019366
23586000000,-0.012918
23586900000,0.011718
23587000000,-0.004437
23587200000,-0.007384
23587300000,-0.015112
23587500000,0.039161
23587600000,-0.104071
23587900000,0.001013
23588000000,-0.003011
23588200000,0.010936
23588300000,0.004240
23588500000,0.010235
23588600000,0.003079
23589100000,0.000897
23589200000,-0.013162
23590100000,0.003390
23590200000,-0.001400
23590300000,-0.005041
23599500000,0.007522
23599600000,-0.003332
23599900000,-0.006113
23602000000,-0.013239
23603000000,-0.000244
23603300000,0.000000
23603400000,-0.000095
23603500000,0.000059
23603600000,-0.001410
23629600000,0.000155
23630500000,0.000501
23630800000,0.000141
23630900000,0.001149
23631000000,-0.000606
23631200000,-0.003238
23631300000,0.000115
23631500000,-0.000502
23631800000,-0.000086
23631900000,0.002189
23632000000,-0.001699
23632100000,0.004021
23650100000,-0.002224
23650300000,-0.001933
23650600000,-0.008772
23650700000,0.000047
23650900000,0.001380
23651000000,0.000423
23651100000,0.000000
23651200000,-0.000481
23651400000,0.000611
23651700000,-0.003485
23651800000,0.000906
23652000000,0.011947
23652100000,-0.005851
23653000000,-0.006094
23653900000,-0.003835
23657200000,-0.037105
23660400000,0.053904
23660500000,-0.001747
23660600000,-0.011480
23660700000,0.010042
23662000000,0.000845
23662200000,-0.001458
23662300000,-0.010123
23666800000,-0.003526
23666900000,-0.003330
23667000000,-0.000505
23668000000,0.001005
23668100000,-0.001031
23668200000,0.000000
23668300000,-0.007172
23668400000,0.000000
23668500000,0.000000
23668600000,0.000000
23668700000,0.000945
23668800000,0.000000
23672100000,0.001350
23676600000,0.038694
23680700000,0.001931
23681000000,0.001860
23681200000,0.003985
23685300000,-0.122733
23685400000,0.039904
23685800000,0.003203
23686000000,-0.003262
23686100000,0.000098
23690900000,0.000030
23691600000,0.002194
23701900000,0.003195
23702100000,0.001852
23702200000,0.000521
23702300000,-0.002227
23702700000,-0.000088
23702900000,0.002102
23703000000,0.000000
23703100000,0.000000
23703200000,-0.000940
23706100000,-0.001539
23706800000,-0.002536
23707000000,-0.007082
23707100000,0.000436
23708700000,-0.000874
23708800000,0.000700
23708900000,-0.016160
23709000000,-0.001689
23709100000,-0.001337
23718500000,-0.006580
23718600000,-0.004093
23718700000,-0.011505
23718800000,-0.007075
23719000000,-0.020834
23719100000,-0.002855
23719200000,-0.004150
23719900000,-0.001324
23720700000,-0.004437
23720800000,-0.002398
23720900000,-0.002391
23721600000,-0.021118
23722700000,-0.005107
23723300000,-0.003162
23723600000,-0.002142
23723800000,0.003674
23723900000,-0.006630
23724000000,-0.005433
23724100000,-0.008152
23724200000,-0.005495
23724400000,-0.009440
23725100000,-0.040307
23725200000,0.009046
23725300000,-0.036380
23725400000,-0.166667
23726700000,-0.003045
23726900000,-0.007912
23727300000,0.005447
23727600000,0.022609
23727800000,0.013133
23727900000,-0.000807
23728000000,0.004795
23729100000,0.000831
23729200000,0.001946
23732900000,0.100000
23734700000,0.014164
23734800000,0.001075
23735100000,-0.007917
23741000000,0.009527
23741100000,0.009113
23741200000,0.009027
23741400000,-0.009551
23741500000,-0.082892
23741700000,-0.197003
23742800000,-0.028546
23744200000,-0.030447
23745500000,-0.816275
23745600000,-0.095395
23745700000,0.000585
23746100000,0.011398
23746300000,-0.140541
23746400000,-0.118919
23746700000,0.065217
23746800000,-0.002997
23756100000,-0.008902
23756200000,0.000000
23756600000,-0.001617
23756700000,-0.003414
23757000000,-0.002778
23757100000,-0.009118
23757300000,-0.013161
23757400000,-0.000511
23759200000,0.005816
23759900000,0.317063
23760000000,0.001168
23760100000,-0.006003
23760300000,0.002862
23760400000,-0.000591
23760700000,0.005633
23760800000,0.006521
23761100000,0.012676
23761200000,-0.002288
23761400000,0.000507
23761600000,0.000000
23761800000,-1.334426
23761900000,0.000440
23762000000,-0.143573
23762400000,0.001838
23763600000,0.000278
23763700000,0.000148
23763800000,0.001737
23764000000,0.005329
23764100000,0.003824
23765200000,-0.001208
23765300000,0.003339
23765500000,0.004435
23765600000,-0.000558
23766000000,0.000128
23766200000,-0.005137
23766700000,0.001915
23766800000,0.001407
23767400000,0.000000
23768000000,0.001440
23768200000,-0.001651
23768400000,-0.004750
23768500000,0.003017
23768900000,-0.041535
23769200000,-0.005854
23769700000,0.001080
23770400000,-0.000875
23771500000,-0.038462
23771600000,0.001963
23771700000,0.010218
23772300000,-0.000145
23772400000,0.020142
23772600000,-0.000012
23772700000,0.008610
23772800000,0.003623
23772900000,-0.013492
23773000000,0.004457
23773200000,0.011615
23773400000,-0.001312
23773600000,-0.002099
23774200000,0.000890
23774300000,0.026175
23776300000,0.900000
23776500000,-0.021195
23777200000,-0.000463
23778000000,0.002201
23778100000,-0.000774
23778200000,-0.001142
23778500000,-0.003313
23778700000,0.000000
23778800000,-0.000542
23778900000,-0.001228
23779400000,-0.003334
23780000000,-0.001001
23781600000,-0.200000
23781900000,-0.000017
23782000000,-0.000473
23782300000,-0.000208
23782400000,-0.000733
23782700000,0.000000
23782900000,-0.000367
23783000000,-0.000010
23783100000,0.000000
23783200000,-0.001506
23783300000,-0.000611
23783900000,-0.006037
23784000000,-0.004013
23784900000,0.002954
23785400000,-0.000147
23785700000,0.000291
23785800000,0.005928
23785900000,0.000000
23786000000,0.000314
23786500000,-0.003433
23786800000,-0.001473
23787000000,-0.397059
23787200000,-0.003539
23787300000,-0.001782
23787400000,-0.003071
23787500000,0.000000
23787600000,-0.002427
23787700000,-0.651294
23788000000,-0.057334
23788200000,0.004143
23788700000,-0.400000
23788800000,-0.001016
23789100000,0.000000
23789200000,-0.000524
23789400000,-0.200000
23789500000,-0.002620
23789600000,0.230769
23789800000,0.002590
23790000000,0.002433
23790200000,0.003394
23790300000,0.000000
23790600000,0.000452
23790700000,-0.004519
23790900000,-0.004105
23791000000,-0.001963
23791300000,-0.005386
23791400000,-0.048682
23793100000,-0.072362
23793400000,0.000865
23793500000,-0.011933
23793600000,0.002161
23795200000,0.000239
23795300000,0.149451
23795400000,-0.002663
23795500000,0.000368
23795800000,-0.002230
23795900000,-0.016360
23796100000,-0.010899
23796200000,-0.001937
23796500000,0.000843
23796700000,-0.003378
23796800000,-0.000671
23796900000,-0.004716
23797300000,-0.059524
23797400000,-0.010592
23797700000,-0.001145
23798000000,0.000498
23798100000,-0.000164
23798300000,-0.025652
23798400000,-0.002079
23798600000,-0.000308
23798800000,-0.001707
23799200000,0.004742
23799500000,-0.004012
23799600000,-0.000271
23799800000,0.001750
23800700000,0.000000
23801000000,0.015492
23801300000,0.000967
23801400000,0.010009
23802000000,0.005626
23802400000,0.185795
23802900000,0.100000
23803000000,-0.007196
23803100000,0.008714
23803500000,0.000206
23804000000,-0.028392
23804100000,-0.001383
23804300000,-0.083049
23804500000,0.000943
23804700000,0.006244
23805000000,-0.527273
23805100000,0.143836
23805400000,0.800000
23805700000,0.000941
23805800000,-0.008577
23806200000,0.000000
23806600000,0.001010
23806800000,-0.000877
23807100000,0.097461
23807400000,0.025071
23807700000,0.021518
23807800000,0.003591
23807900000,0.006489
23808800000,0.000793
23808900000,0.006251
23809200000,-0.036827
23809400000,0.075135
23809700000,-0.001667
23810200000,-0.003619
23810300000,0.015760
23810400000,0.002692
23810900000,0.003290
23811000000,-0.024766
23811100000,-0.257143
23811200000,-0.084356
23811300000,0.019833
23811400000,-0.000296
23811500000,-0.000867
23811600000,-0.002272
23811700000,0.020832
23811900000,-0.021693
23812000000,-0.006263
23812100000,0.000645
23812300000,-0.000768
23813200000,-0.013178
23813300000,0.061877
23813400000,1.800000
23813500000,-0.006538
23813600000,0.001740
23813700000,0.012685
23813800000,0.005902
23814500000,-0.033971
23814600000,0.015106
23814700000,0.002201
23814800000,0.021511
23814900000,0.009365
23815100000,-2.261905
23815300000,0.006394
23816100000,-0.030483
23816200000,-0.106999
23816300000,9.600000
23817400000,0.015302
23819200000,0.085521
23819400000,-0.005682
23819600000,0.003791
23967600000,-0.094487
23967800000,0.018368
23968000000,-0.003742
23968200000,-0.003085
23968300000,-0.004469
23968400000,0.000612
23968500000,-0.000766
23968600000,-0.004142
23968900000,-1.642857
23969100000,-0.024898
23969200000,-0.004645
23969700000,0.076557
23969900000,0.171233
23970500000,-0.004082
23970700000,-0.028166
23971200000,0.005276
23971300000,-0.007611
23972300000,0.000000
23973500000,0.000537
23974400000,0.004228
23974500000,-0.075529
23974700000,0.116521
23974800000,-0.004103
23975100000,-0.008050
23975400000,-0.000575
23975600000,-0.000723
23975900000,0.000000
23977100000,0.000909
23977200000,0.004690
23977300000,0.003579
23977900000,-0.001838
23978000000,-0.003122
23979000000,0.002478
23982600000,0.000592
23983000000,-0.005602
23983100000,0.001422
23983200000,-0.000498
23983400000,-0.000180
23983500000,-0.000693
23983800000,-0.000104
23983900000,-0.000439
23984300000,-0.000943
23984400000,-0.000131
23984700000,-0.000211
23985100000,0.071848
23985200000,0.004264
23985300000,0.002733
23985500000,-0.001782
23985700000,0.055151
23985800000,0.003919
23985900000,0.000072
23986000000,0.000203
23986800000,-0.088830
23987000000,-0.005594
23987100000,0.003225
23987200000,-0.000354
23987300000,-0.072238
23987400000,-0.002563
23987600000,0.330317
23987900000,-0.001526
23988000000,-0.001037
23988100000,0.004550
23988200000,0.002457
23988800000,0.022230
23988900000,-0.178984
23989200000,-0.000934
23991700000,-0.006846
23991900000,-0.002146
23992100000,0.001782
23992300000,-0.000182
23992400000,0.001646
23992900000,0.000348
23993000000,-0.000310
23993100000,-0.100000
23993200000,-0.800000
23993400000,-0.000887
23993600000,-0.002511
23993700000,-0.021719
23993800000,-0.006259
23994100000,0.007939
23994600000,-0.002808
23994700000,-0.006172
23994800000,-0.004337
23995300000,0.008415
23995600000,0.001534
23995900000,0.001848
23996300000,-0.000279
26061500000,0.007786
26065400000,-0.028217
26076300000,-0.331579
26080400000,2.833333
26080500000,0.040603
26084400000,-0.001638
26085900000,-0.032425
27283700000,0.000045
27284300000,0.011743
27287400000,0.002833
27343000000,-0.367925
27343200000,0.000291
27343300000,-0.001081
27343800000,-0.626506
27344000000,0.000009
27344100000,0.000741
27344200000,0.001693
27344300000,-0.000927
27344500000,0.001868
29057600000,0.002466
29058100000,-0.046875
29058900000,-0.028521
29059400000,0.000729
29059900000,0.442105
29060700000,-0.000709
29060800000,0.000000
29060900000,0.016412
29061000000,-0.006904
29061500000,0.062732
29061600000,-0.015521
29062100000,-0.013063
29062200000,0.001656
29062300000,-0.006252
29062900000,-0.092205
29063000000,-0.342857
29063500000,-0.000537
29063900000,0.088832
29064000000,-0.005073
29064100000,0.011329
29064300000,0.000000
29065200000,-0.000357
29065600000,0.001336
29065900000,-0.135888
29066100000,0.223371
29066200000,-0.060423
29066300000,-0.235771
29066400000,0.003717
29066800000,-0.008204
29067000000,-0.052074
29067200000,0.400000
29068100000,0.002849
29068200000,0.001122
29068300000,-0.044000
29068600000,0.003064
29068700000,-0.001312
29068800000,-0.000946
29068900000,0.001671
29069000000,-0.000013
29069200000,0.000217
29069300000,-0.000809
29069400000,0.000262
29069500000,0.000988
29069600000,0.000250
29069800000,0.007172
29070000000,0.119775
29070100000,0.009065
29070500000,-0.001484
29070700000,0.034064
29071000000,-0.001276
29071800000,-0.396638
29071900000,-0.018480
29072000000,-0.015243
29073000000,-0.017703
30005250002,0.001598
30005445171,-0.000626
30005446381,0.000000
30005475652,-0.000569
30005475850,-0.000457
30005550919,0.000000
30005556720,0.000000
30023079815,-0.000813
30023182212,0.000000
30023324015,0.000771
30023548730,-0.001144
30025810935,0.000571
30031223413,0.000000
30031223513,0.000000
30031224713,0.000000
30031869312,0.000397
30031871510,0.005088
30031871513,0.000792
30031873612,0.001102
30031873712,-0.002298
30031875912,0.000204
30041010003,0.000826
30041010004,-0.000541
30041060637,0.001451
30041080200,0.000335
30041082573,0.000480
30043001718,0.000760
30043011718,-0.000598
30043013410,0.000589
30043634404,0.000952
30043634504,0.000000
30045012230,0.000574
30045013444,0.000510
30045016762,0.025478
30045017005,0.000636
30045018404,0.000378
30045018660,-0.000445
30045019204,0.001182
30045019801,-0.000998
30045020425,0.000000
30045020431,-0.000770
30045021212,-0.000582
30045021218,-0.000185
30045024224,0.000000
30045025708,0.002460
30045026125,0.000461
30045026225,-0.000199
30045027125,-0.003871
30045029509,0.000044
30045029532,0.000147
30045044427,0.000402
30045044902,-0.000125
30045044909,0.000524
30045048101,0.000000
30045048102,0.000995
30045048211,-0.000170
30045048225,0.000153
30045048720,0.000551
30045048790,0.000000
30045048828,0.000023
30045049660,0.000205
30045051824,0.000788
30045052508,0.000837
30045053704,-0.000577
30045053804,0.000083
30045056320,0.000755
30045058025,-0.000382
30045058118,-0.000238
30045058224,0.000150
30045058924,0.000530
30045083824,-0.000261
30045083837,0.000404
30045091012,-0.000261
30045093032,-0.000128
30065008552,-0.001764
30065014612,0.000000
30065019229,0.000000
30065019231,-0.001026
30065035604,0.000222
30065035605,0.000000
30065035610,0.000406
30065036102,0.000595
30065036103,-0.000023
30065036104,0.000001
30065036105,0.000000
30065036339,0.000000
30065036340,0.000000
30065042636,-0.000080
30065042915,-0.000079
30065045407,0.000735
30065135638,0.000126
30065143105,0.000413
30065143180,-0.002199
30065143187,0.000000
30065143302,-0.000141
30065213204,0.000401
30065314450,0.000000
30065401105,0.000255
30067000308,0.000453
30067000524,-0.000044
30067111762,0.000000
30067111763,-0.004512
30067200024,0.000919
30067200091,0.000508
30067203924,-0.000057
30067203991,0.000216
30067204591,0.000000
30067208611,-0.000389
30067399830,-0.001911
30067399842,0.000000
30067628614,0.003963
30067642606,0.001439
30067791706,0.001719
30067791806,-0.000000
30067810492,0.000000
30067812708,0.000000
30067812808,0.000000
30067813620,-0.002096
30067813720,0.000000
30081073087,0.000521
30081073088,-0.000056
30081073794,-0.000405
30081074688,0.000420
30081079888,0.000000
30087123941,0.008242
30087136542,-0.000645
30087512119,-0.000955
30087512208,0.000000
30087869376,0.000000
30088117312,0.000000
30088117447,0.000915
30088117547,0.000622
30088165475,0.000000
30132000206,0.000000
30132000211,-0.000334
30132000507,-0.001619
30132002011,0.001799
30132007912,0.000000
30132007924,0.000392
30132018582,0.000783
30132019012,0.001982
30132020140,-0.001564
30132020142,-0.000752
30132020145,0.000000
30132070336,0.002066
30149003904,0.000852
30149003908,0.000168
30149003916,0.000428
30149003928,0.000695
30149003929,-0.000183
30149003930,0.000000
30149003942,0.000079
30149003956,-0.000579
30149003966,-0.000892
30149003977,0.000000
30149003978,0.000000
30149003990,0.000294
30149032040,-0.000641
30187526002,0.000000
30187545008,0.000000
30187545808,0.000000
30187546506,-0.000302
30187551007,0.000045
30225038080,0.000772
30225049533,0.000000
30225052547,-0.001053
30225061023,0.001869
30225070591,-0.002462
30225071019,-0.000350
30521001300,0.000000
30521004300,0.000000
30521004400,0.000960
30521008978,0.000000
30521008979,0.000000
30521011933,-0.000752
30521017900,-0.000159
30521041639,0.000000
30521140000,-0.000366
30521231100,0.000187
30521232600,0.000391
30521275000,0.000310
30521307600,0.000098
30521307700,-0.000032
30521307900,0.000000
30521308400,0.000000
30521308700,0.000000
30521309100,0.001152
30521500700,0.000952
30521516328,-0.000762
30573015020,0.000570
30573015030,-0.000145
30573015040,0.000691
30573015475,0.000500
30573016020,-0.000845
30573016030,0.000000
30573016040,-0.000104
30573016420,0.000444
30573016430,-0.000353
30573016520,-0.000168
30573016725,-0.000238
30573016920,-0.000553
30573016930,0.000315
30573016940,0.000366
30573017130,0.000000
30573017920,-0.000626
30573019120,0.000936
30573019610,-0.000636
30573019911,0.000823
30573020730,0.000375
30573021341,-0.000469
30573021825,-0.000945
30573023230,0.000000
30573029030,0.000000
30573055620,0.000065
30573055807,0.000490
30573070112,0.001926
30573070512,-0.002715
30573072512,-0.002974
30573245014,0.000381
30573283010,-0.000354
30573284010,-0.001958
30573286810,0.000831
30573287110,0.000534
30573288311,0.000227
30573301003,-0.000095
30573301303,0.000000
30573301502,0.002295
30766073921,-0.000379
30766073966,0.000540
30766074062,-0.000884
30766074565,0.000626
30766074567,0.000034
30766074650,0.000021
30766074653,-0.001811
30766074772,0.000756
30766074800,-0.000774
30766725000,-0.000162
30766725025,0.000000
30766738808,-0.000863
30766738896,0.000128
30766739287,0.000130
30766739294,-0.000318
30766739928,0.000000
30766749115,-0.000114
30997110332,0.000521
30997137002,0.000000
30997137020,0.000000
30997137021,0.001152
30997137022,-0.000342
30997137026,-0.000662
30997315500,-0.000758
30997315600,0.000000
30997316200,-0.000213
30997320200,0.000000
30997323400,0.000449
30997662348,0.000101
30997662349,-0.000323
30997732603,0.001690
30997732604,-0.000689
30997869510,0.001623
30997869511,-0.002403
30997869520,0.000306
30997869530,0.000406
30997869532,-0.000701
30997869541,-0.000300
30997869551,-0.001828
30997869554,0.000894
31011900114,-0.001826
31011900238,-0.000064
31011900252,0.001694
31011902003,0.000000
31011902090,0.002589
31011903586,0.000328
31011904301,0.000000
31011904303,0.000000
31011904305,0.000000
31011905220,-0.001388
31011905611,0.000896
31015803445,-0.000842
31015803447,-0.000320
31015805306,0.000039
31015805308,-0.000129
31015805455,0.000085
31015805465,-0.000870
31015807704,0.000000
31015808025,0.000000
31015808350,0.000121
31015808404,0.000563
31015808409,-0.002136
31015808555,0.000446
31015808570,-0.000271
31015808575,-0.000637
31015808700,0.000369
31015809206,-0.001001
31015832081,-0.000087
31015883050,-0.000324
31015883068,0.001231
31015883071,0.000338
31015883080,0.000443
31015883090,0.000217
31015884040,-0.000494
31015885000,0.000193
31031000003,0.000000
31031000011,0.001110
31031028340,-0.000348
31031031854,0.000133
31031032373,-0.001348
31031032374,0.000000
31031032460,0.000000
31031032499,0.000375
31031032503,-0.000088
31031032560,0.000000
31031032561,0.000000
31031032945,0.000031
31031033973,0.000000
31031037441,0.000000
31031038405,0.000000
31031042999,0.000879
31031043015,0.000000
31031099881,-0.001183
31031099882,0.000810
31074200011,-0.000372
31074200012,-0.000088
31074200041,-0.001417
31074200091,0.000498
31074200482,-0.000681
31074200541,-0.000415
31074201025,0.000223
31074201074,-0.000062
31074201086,0.000159
31074201101,-0.000270
31074201119,0.000000
31074201218,0.000000
31074201335,0.001120
31074201531,0.000000
31074201840,-0.002235
31074202322,0.000000
31074202349,0.000000
31074202672,-0.000561
31074202677,0.000000
31074202702,0.000000
31074202888,0.000000
31074202891,0.000000
31074205260,-0.009164
31074209843,0.000000
31101710002,0.000610
31101710044,0.000512
31101710450,0.000000
31101711001,0.000000
31101726200,0.000000
31101740532,0.000000
31101741000,0.001524
31101741005,-0.000627
31101741025,0.000000
31101741031,0.000000
31254600094,0.000287
31254600227,-0.003154
31254600297,0.000000
31254600299,0.000200
31254600303,0.001344
31254662213,0.000192
31254662219,0.000438
31254662368,0.000509
31254662380,0.000612
31254662544,0.001335
31254662736,0.002853
31254662742,0.004074
31254662749,0.000400
31254662754,0.000649
31254662771,0.000276
31254662869,0.000550
31254662872,0.000173
31254662910,0.000561
31254662928,0.001748
31254662936,0.000044
31254662970,0.001844
31254663329,0.000346
31254663337,-0.006083
31254663339,-0.001303
31254663341,0.000205
31254717004,0.000000
31254717021,-0.000659
31254717031,-0.000378
31254717103,0.000000
31254717136,0.000258
31254717157,0.001760
31254717162,0.000000
31254717167,-0.000078
31254720432,-0.000656
31254720436,-0.000779
31254723808,0.000188
31254730625,-0.000088
31254730635,0.000000
31254730655,0.000122
31254730671,0.001780
31254742257,0.000205
31254742260,-0.000217
31254742261,0.000162
31254742266,0.000435
31254742267,0.000661
31254742268,-0.000121
31254742548,-0.000027
31254742551,0.000000
